system:index,DISTRICT,ST_NM,date,mean
7_0000000000000000000e,Kannauj,Uttar Pradesh,01-10-2010,99.58627463
7_00000000000000000011,Kanpur Dehat,Uttar Pradesh,01-10-2010,110.0354925
7_00000000000000000013,Kansiram Nagar,Uttar Pradesh,01-10-2010,91.94863364
7_00000000000000000025,Kheri,Uttar Pradesh,01-10-2010,92.91281594
7_00000000000000000049,Lalitpur,Uttar Pradesh,01-10-2010,106.1775235
7_00000000000000000059,Maharajganj,Uttar Pradesh,01-10-2010,74.92739853
7_0000000000000000005f,Mahoba,Uttar Pradesh,01-10-2010,91.77225438
7_00000000000000000060,Mainpuri,Uttar Pradesh,01-10-2010,103.1539287
7_00000000000000000071,Mirzapur,Uttar Pradesh,01-10-2010,99.21543146
7_000000000000000000b5,Pilibhit,Uttar Pradesh,01-10-2010,95.83037959
7_000000000000000000fb,Shahjahanpur,Uttar Pradesh,01-10-2010,89.95619819
7_00000000000000000103,Shrawasti,Uttar Pradesh,01-10-2010,89.18347316
7_00000000000000000106,Siddharth Nagar,Uttar Pradesh,01-10-2010,71.60312136
7_00000000000000000110,Sitapur,Uttar Pradesh,01-10-2010,83.60099406
7_00000000000000000116,Sonbhadra,Uttar Pradesh,01-10-2010,124.3053876
7_0000000000000000014a,Unnao,Uttar Pradesh,01-10-2010,102.8852452
7_00000000000000000197,Auraiya,Uttar Pradesh,01-10-2010,113.9263565
7_0000000000000000019f,Bahraich,Uttar Pradesh,01-10-2010,87.90519025
7_000000000000000001a5,Balrampur,Uttar Pradesh,01-10-2010,84.70568427
7_000000000000000001a7,Banda,Uttar Pradesh,01-10-2010,88.7368815
7_000000000000000001ae,Bara Banki,Uttar Pradesh,01-10-2010,100.5003809
7_000000000000000001d7,Budaun,Uttar Pradesh,01-10-2010,91.05772445
7_000000000000000001e4,Chandauli,Uttar Pradesh,01-10-2010,132.2072651
7_000000000000000001f1,Chitrakoot,Uttar Pradesh,01-10-2010,101.9180859
7_0000000000000000022b,Etah,Uttar Pradesh,01-10-2010,95.45190133
7_00000000000000000233,Fatehpur,Uttar Pradesh,01-10-2010,95.38146897
7_00000000000000000254,Hamirpur,Uttar Pradesh,01-10-2010,89.03578692
7_00000000000000000258,Hardoi,Uttar Pradesh,01-10-2010,96.83701274
7_0000000000000000026f,Jalaun,Uttar Pradesh,01-10-2010,90.85994919
7_0000000000000000027e,Jhansi,Uttar Pradesh,01-10-2010,99.43631668
7_00000000000000000003,Jyotiba Phule Nagar,Uttar Pradesh,01-10-2010,89.68225158
7_00000000000000000012,Kanpur Nagar,Uttar Pradesh,01-10-2010,99.71036461
7_0000000000000000001f,Kaushambi,Uttar Pradesh,01-10-2010,95.97989502
7_00000000000000000045,Kushinagar,Uttar Pradesh,01-10-2010,68.27197598
7_0000000000000000006b,Mathura,Uttar Pradesh,01-10-2010,83.09688669
7_00000000000000000075,Moradabad,Uttar Pradesh,01-10-2010,85.33851012
7_000000000000000000ba,Pratapgarh,Uttar Pradesh,01-10-2010,103.6396579
7_000000000000000000c5,Rae Bareli,Uttar Pradesh,01-10-2010,109.7847519
7_000000000000000000d4,Rampur,Uttar Pradesh,01-10-2010,76.97557798
7_000000000000000000e4,Saharanpur,Uttar Pradesh,01-10-2010,73.08578521
7_000000000000000000ef,Sant Kabir Nagar,Uttar Pradesh,01-10-2010,72.25741463
7_00000000000000000122,Sultanpur,Uttar Pradesh,01-10-2010,105.9461746
7_0000000000000000017d,Agra,Uttar Pradesh,01-10-2010,91.82013142
7_00000000000000000184,Aligarh,Uttar Pradesh,01-10-2010,87.19730638
7_00000000000000000186,Allahabad,Uttar Pradesh,01-10-2010,102.4139982
7_0000000000000000018a,Ambedkar Nagar,Uttar Pradesh,01-10-2010,88.81796267
7_0000000000000000019a,Azamgarh,Uttar Pradesh,01-10-2010,92.85189699
7_000000000000000001a4,Ballia,Uttar Pradesh,01-10-2010,74.60973554
7_000000000000000001b3,Bareilly,Uttar Pradesh,01-10-2010,84.25986006
7_000000000000000001b9,Basti,Uttar Pradesh,01-10-2010,83.74824023
7_000000000000000001cf,Bijnor,Uttar Pradesh,01-10-2010,95.06991466
7_000000000000000001d8,Bulandshahr,Uttar Pradesh,01-10-2010,86.12891554
7_00000000000000000209,Deoria,Uttar Pradesh,01-10-2010,72.87445847
7_0000000000000000022c,Etawah,Uttar Pradesh,01-10-2010,112.500751
7_0000000000000000022d,Faizabad,Uttar Pradesh,01-10-2010,108.210791
7_00000000000000000230,Farrukhabad,Uttar Pradesh,01-10-2010,92.16320815
7_00000000000000000234,Firozabad,Uttar Pradesh,01-10-2010,96.49984214
7_00000000000000000247,Gonda,Uttar Pradesh,01-10-2010,96.73076719
7_0000000000000000024a,Gorakhpur,Uttar Pradesh,01-10-2010,64.64345848
7_0000000000000000025b,Mahamaya Nagar,Uttar Pradesh,01-10-2010,92.71353828
7_0000000000000000027a,Jaunpur,Uttar Pradesh,01-10-2010,89.32155669
7_00000000000000000053,Lucknow,Uttar Pradesh,01-10-2010,99.97879444
7_0000000000000000006c,Mau,Uttar Pradesh,01-10-2010,89.44788888
7_0000000000000000007c,Muzaffarnagar,Uttar Pradesh,01-10-2010,85.8629691
7_0000000000000000019e,Baghpat,Uttar Pradesh,01-10-2010,79.13098739
7_00000000000000000242,Ghazipur,Uttar Pradesh,01-10-2010,94.86216968
7_0000000000000000006f,Meerut,Uttar Pradesh,01-10-2010,86.97097206
7_000000000000000000f0,Sant Ravi Das Nagar(bhadohi),Uttar Pradesh,01-10-2010,92.33375462
7_0000000000000000023f,Gautam Buddha Nagar,Uttar Pradesh,01-10-2010,70.25560622
7_00000000000000000153,Varanasi,Uttar Pradesh,01-10-2010,81.22164526
7_00000000000000000241,Ghaziabad,Uttar Pradesh,01-10-2010,78.25169211
7_00000000000000000005,Kaimur (bhabua),Bihar,01-10-2010,134.694383
7_0000000000000000001d,Katihar,Bihar,01-10-2010,128.472576
7_00000000000000000022,Khagaria,Bihar,01-10-2010,84.94910338
7_0000000000000000002a,Kishanganj,Bihar,01-10-2010,118.2899661
7_00000000000000000048,Lakhisarai,Bihar,01-10-2010,111.1253343
7_00000000000000000056,Madhepura,Bihar,01-10-2010,114.6470535
7_00000000000000000057,Madhubani,Bihar,01-10-2010,96.94832649
7_0000000000000000007a,Munger,Bihar,01-10-2010,125.7880083
7_0000000000000000007d,Muzaffarpur,Bihar,01-10-2010,81.23303947
7_00000000000000000085,Nalanda,Bihar,01-10-2010,102.4838422
7_00000000000000000090,Nawada,Bihar,01-10-2010,122.8246282
7_000000000000000000ab,Pashchim Champaran,Bihar,01-10-2010,94.68727931
7_000000000000000000b1,Patna,Bihar,01-10-2010,87.63876669
7_000000000000000000bf,Purba Champaran,Bihar,01-10-2010,78.07237208
7_000000000000000000c3,Purnia,Bihar,01-10-2010,120.2212752
7_000000000000000000df,Rohtas,Bihar,01-10-2010,155.9690017
7_000000000000000000e5,Saharsa,Bihar,01-10-2010,110.4040975
7_000000000000000000ea,Samastipur,Bihar,01-10-2010,82.99150631
7_000000000000000000f2,Saran (chhapra),Bihar,01-10-2010,80.61585054
7_000000000000000000fd,Sheikhpura,Bihar,01-10-2010,95.97554089
7_000000000000000000fe,Sheohar,Bihar,01-10-2010,78.88432967
7_0000000000000000010f,Sitamarhi,Bihar,01-10-2010,92.12104345
7_00000000000000000112,Siwan,Bihar,01-10-2010,84.67195599
7_00000000000000000124,Supaul,Bihar,01-10-2010,97.58409158
7_00000000000000000151,Vaishali,Bihar,01-10-2010,77.88066243
7_00000000000000000171,Arwal,Bihar,01-10-2010,124.2482409
7_00000000000000000172,Jehanabad,Bihar,01-10-2010,86.43934436
7_00000000000000000194,Araria,Bihar,01-10-2010,114.0813817
7_00000000000000000198,Aurangabad,Bihar,01-10-2010,133.2021751
7_000000000000000001ab,Banka,Bihar,01-10-2010,119.6429434
7_000000000000000001bc,Begusarai,Bihar,01-10-2010,77.63827404
7_000000000000000001c1,Bhagalpur,Bihar,01-10-2010,96.58667537
7_000000000000000001c9,Bhojpur,Bihar,01-10-2010,109.3377701
7_000000000000000001dc,Buxar,Bihar,01-10-2010,105.0495778
7_00000000000000000200,Darbhanga,Bihar,01-10-2010,97.43173757
7_00000000000000000240,Gaya,Bihar,01-10-2010,115.8887185
7_00000000000000000249,Gopalganj,Bihar,01-10-2010,75.105228
7_00000000000000000277,Jamui,Bihar,01-10-2010,127.4528072
7_00000000000000000097,North,Sikkim,01-10-2010,86.66502286
7_0000000000000000011a,South,Sikkim,01-10-2010,129.249028
7_0000000000000000015f,West,Sikkim,01-10-2010,119.1333489
7_00000000000000000222,East,Sikkim,01-10-2010,129.4791203
7_00000000000000000044,Kurung Kumey,Arunanchal Pradesh,01-10-2010,121.7425444
7_0000000000000000004f,Lohit,Arunanchal Pradesh,01-10-2010,178.0985657
7_00000000000000000051,Lower Dibang Valley,Arunanchal Pradesh,01-10-2010,135.0778335
7_00000000000000000052,Lower Subansiri,Arunanchal Pradesh,01-10-2010,175.6726178
7_000000000000000000a9,Papum Pare,Arunanchal Pradesh,01-10-2010,189.5374675
7_0000000000000000012a,Tawang,Arunanchal Pradesh,01-10-2010,98.17975824
7_00000000000000000139,Tirap,Arunanchal Pradesh,01-10-2010,212.9812038
7_0000000000000000014b,Upper Siang,Arunanchal Pradesh,01-10-2010,114.1639095
7_0000000000000000014c,Upper Subansiri,Arunanchal Pradesh,01-10-2010,125.5515472
7_00000000000000000162,West Kameng,Arunanchal Pradesh,01-10-2010,140.0761782
7_00000000000000000165,West Siang,Arunanchal Pradesh,01-10-2010,150.5493703
7_00000000000000000191,Anjaw,Arunanchal Pradesh,01-10-2010,107.3305719
7_000000000000000001e8,Changlang,Arunanchal Pradesh,01-10-2010,184.7802764
7_00000000000000000216,Dibang Valley,Arunanchal Pradesh,01-10-2010,95.13060758
7_00000000000000000225,East Kameng,Arunanchal Pradesh,01-10-2010,152.8824407
7_00000000000000000228,East Siang,Arunanchal Pradesh,01-10-2010,181.2383984
7_00000000000000000029,Kiphire,Nagaland,01-10-2010,195.0906692
7_0000000000000000002f,Kohima,Nagaland,01-10-2010,218.3169927
7_00000000000000000050,Longleng,Nagaland,01-10-2010,231.0601137
7_00000000000000000073,Mokokchung,Nagaland,01-10-2010,237.6284924
7_00000000000000000074,Mon,Nagaland,01-10-2010,231.081304
7_000000000000000000b3,Peren,Nagaland,01-10-2010,230.8431542
7_000000000000000000b4,Phek,Nagaland,01-10-2010,198.3636002
7_0000000000000000013f,Tuensang,Nagaland,01-10-2010,202.7850381
7_00000000000000000167,Wokha,Nagaland,01-10-2010,236.7917101
7_0000000000000000016a,Zunheboto,Nagaland,01-10-2010,227.8051655
7_00000000000000000220,Dimapur,Nagaland,01-10-2010,211.7484241
7_000000000000000000f6,Senapati,Manipur,01-10-2010,208.1240276
7_00000000000000000128,Tamenglong,Manipur,01-10-2010,245.0649881
7_00000000000000000135,Thoubal,Manipur,01-10-2010,163.3742771
7_00000000000000000147,Ukhrul,Manipur,01-10-2010,217.2188931
7_000000000000000001d4,Bishnupur,Manipur,01-10-2010,162.7528982
7_000000000000000001e5,Chandel,Manipur,01-10-2010,227.6845215
7_000000000000000001f4,Churachandpur,Manipur,01-10-2010,243.7334504
7_00000000000000000266,Imphal West,Manipur,01-10-2010,258.1548106
7_00000000000000000265,Imphal East,Manipur,01-10-2010,165.6033339
7_00000000000000000032,Kolasib,Mizoram,01-10-2010,275.2195133
7_0000000000000000004c,Lawangtlai,Mizoram,01-10-2010,293.7707177
7_00000000000000000055,Lunglei,Mizoram,01-10-2010,279.5034144
7_00000000000000000064,Mamit,Mizoram,01-10-2010,287.0725992
7_000000000000000000e8,Saiha,Mizoram,01-10-2010,256.7743294
7_000000000000000000f8,Serchhip,Mizoram,01-10-2010,256.1230807
7_00000000000000000180,Aizawl,Mizoram,01-10-2010,261.8284676
7_000000000000000001e2,Champhai,Mizoram,01-10-2010,246.0825964
7_0000000000000000009c,North Tripura,Tripura,01-10-2010,286.9798634
7_0000000000000000011e,South Tripura,Tripura,01-10-2010,292.5225493
7_00000000000000000166,West Tripura,Tripura,01-10-2010,294.8638781
7_0000000000000000020b,Dhalai,Tripura,01-10-2010,313.5394668
7_000000000000000000dd,Ri Bhoi,Meghalaya,01-10-2010,243.1462432
7_0000000000000000011c,South Garo Hills,Meghalaya,01-10-2010,278.0032178
7_00000000000000000160,West Garo Hills,Meghalaya,01-10-2010,291.434326
7_00000000000000000163,West Khasi Hills,Meghalaya,01-10-2010,235.3850321
7_00000000000000000223,East Garo Hills,Meghalaya,01-10-2010,286.3775714
7_00000000000000000226,East Khasi Hills,Meghalaya,01-10-2010,214.8129189
7_0000000000000000026a,Jaintia Hills,Meghalaya,01-10-2010,217.5313692
7_00000000000000000001,Jorhat,Assam,01-10-2010,164.8113002
7_00000000000000000008,Kamrup,Assam,01-10-2010,193.5594122
7_00000000000000000015,Karbi Anglong,Assam,01-10-2010,244.4489807
7_00000000000000000017,Karimganj,Assam,01-10-2010,219.6656136
7_00000000000000000030,Kokrajhar,Assam,01-10-2010,204.176426
7_00000000000000000047,Lakhimpur,Assam,01-10-2010,146.1546165
7_0000000000000000006a,Marigaon,Assam,01-10-2010,161.392558
7_00000000000000000081,Nagaon,Assam,01-10-2010,183.6439793
7_00000000000000000086,Nalbari,Assam,01-10-2010,168.1691882
7_00000000000000000099,Dima Hasao,Assam,01-10-2010,242.1337608
7_00000000000000000118,Sonitpur,Assam,01-10-2010,158.3724683
7_00000000000000000138,Tinsukia,Assam,01-10-2010,183.8998249
7_00000000000000000142,Udalguri,Assam,01-10-2010,171.7322389
7_000000000000000001a0,Baksa,Assam,01-10-2010,174.5438983
7_000000000000000001b6,Barpeta,Assam,01-10-2010,155.1754502
7_000000000000000001d6,Bongaigaon,Assam,01-10-2010,181.4301484
7_000000000000000001dd,Cachar,Assam,01-10-2010,224.867424
